지역코드,병원명,주소,전화번호,요양기관번호
110001,아델산부인과의원,"서울특별시 강남구 논현로 64, 4층 (개포동)",02-578-4412,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ1IyQwMyQyNjEwMDIjNjEjJDEjJDAjJDgz
110002,강동경희대학교의대병원,"서울특별시 강동구 동남로 892, (상일동)",02-440-7114,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz
110002,성심의료재단강동성심병원,"서울특별시 강동구 성안로 150, (길동)",02-2224-2114,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjEyMjIjODEjJDEjJDYjJDgz
110002,한국보훈복지의료공단 중앙보훈병원,"서울특별시 강동구 진황도로61길 53, (둔촌동)",02-2225-1111,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNDEjJDEjJDgjJDgz
110002,고은빛여성병원,"서울특별시 강동구 천호대로 1151, (길동)",1577-0082,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5OSQ0NjE0ODEjNDEjJDEjJDgjJDgz
110002,서울미즈병원,"서울특별시 강동구 천호대로 1043, (천호동)",02-470-9114,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQxMyQzNjE4MzIjNTEjJDEjJDYjJDgz
110002,강동김내과의원,"서울특별시 강동구 풍성로 178, (성내동)",02-479-0075,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ3MiQ0NjEwMDIjNjEjJDEjJDQjJDgz
110002,강동드림산부인과의원,"서울특별시 강동구 상일로12길 97, (상일제2동)",02-441-4567,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz
110002,강동본터치정형외과의원,"서울특별시 강동구 고덕로 262, 효성해링턴 304~310, 407~410, 강동구 고덕로 266, 대명벨리온 217~221 (명일동)",02-442-0087,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzQxIyQxIyQ3IyQ3MiQ0NjEwMDIjODEjJDEjJDIjJDgz
110002,강동삼성산부인과의원,"서울특별시 강동구 양재대로 1360, 3층 3011-3013호 (둔촌동)",02-0000-0000,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ3MiQzNjE4MzIjNjEjJDEjJDAjJDgz
110002,강일서울산부인과의원,"서울특별시 강동구 아리수로 427, (강일동)",02-428-0924,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQyIyQ5IyQwMCQzNjEyMjIjNjEjJDEjJDAjJDgz
110002,고덕민산부인과의원,"서울특별시 강동구 고덕로 266, 고덕역 대명벨리온 3층 320,321호 (명일동)",02-3427-3131,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQzIyQ5MiQzNjE4MzIjNjEjJDEjJDgjJDgz
110002,고덕바른속내과의원,"서울특별시 강동구 고덕로 262, 고덕역 효성해링턴 타워 더퍼스트 203~208호 (명일동)",02-3427-1500,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzUxIyQxIyQ1IyQxMyQyNjEyMjIjNTEjJDEjJDIjJDgz
110002,고덕편한내과의원,"서울특별시 강동구 고덕로 391, 4층 (고덕동)",02-441-7333,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQxIyQ4MiQyNjE0ODEjNDEjJDEjJDQjJDgz
110002,김윤아산부인과의원,"서울특별시 강동구 올림픽로78길 60, 3-228호 (천호동, 강동 밀레니얼 중흥S-클래스)",02-488-8383,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ5OSQyNjE4MzIjNjEjJDEjJDQjJDgz
110002,김창환산부인과의원,"서울특별시 강동구 구천면로 322, (천호동)",02-487-7199,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ3OSQzNjE4MzIjNDEjJDEjJDgjJDgz
110002,나으람의원,"서울특별시 강동구 양재대로 1412, 토림빌 2,3,4,5층 (둔촌동)",02-6956-1133,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzQxIyQxIyQ3IyQ3MiQ0NjE0ODEjNDEjJDEjJDQjJDgz
110002,다사랑산부인과의원,"서울특별시 강동구 천호대로 1124, (성내동)",02-484-0868,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzUxIyQxIyQxIyQ5MiQ0NjE0ODEjODEjJDEjJDIjJDgz
110002,다올의원,"서울특별시 강동구 구천면로 233, (천호동, 한양메디스퀘어)",02-474-1617,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQwMyQyNjE0ODEjNTEjJDEjJDIjJDgz
110002,러브미의원,"서울특별시 강동구 올림픽로 653, 4층 (천호동)",02-486-4326,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQyIyQ1IyQwMCQyNjEyMjIjNzEjJDEjJDgjJDgz
110002,로앤산부인과의원,"서울특별시 강동구 천호대로 1015, (천호동)",02-474-6622,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQxMyQzNjEwMDIjNTEjJDEjJDYjJDgz
110002,류마내과의원,"서울특별시 강동구 천호대로 1099, 5층 502호 (천호동)",474-5450,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ5OSQyNjEyMjIjNTEjJDEjJDIjJDgz
110002,메리제이산부인과의원,"서울특별시 강동구 양재대로 1477, 삼환빌딩 7층 (길동)",02-477-8090,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQ3IyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz
110002,미애로여성의원,"서울특별시 강동구 올림픽로 782, (암사동, 501타워)",02-426-0785,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzIxIyQyIyQ5IyQwMCQzNjEwMDIjODEjJDEjJDYjJDgz
110002,미앤미의원,"서울특별시 강동구 올림픽로 651, 4층 (천호동, 예경빌딩)",02-470-1175,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ3OSQzNjEyMjIjNjEjJDEjJDgjJDgz
110002,박노준산부인과의원,"서울특별시 강동구 구천면로 238, (천호동)",02-483-3600,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQxMyQyNjE4MzIjNjEjJDEjJDAjJDgz
110002,비즈밸리여성의원,"서울특별시 강동구 고덕비즈밸리로 26, 강동U1센터 A동 218호 (고덕동)",02-6471-1117,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzMxIyQyIyQzIyQwMCQyNjEwMDIjNjEjJDEjJDQjJDgz
110002,서울메디안의원,"서울특별시 강동구 성안로 156, 3층 (길동)",6285-8275,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzExIyQyIyQ3IyQwMCQyNjE0ODEjNTEjJDEjJDYjJDgz
110002,서울아이앤여성의원,"서울특별시 강동구 천호대로 1053, 이안 강동 컴홈스테이 1차 4-5층 (천호동)",02-6953-7119,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQxIyQxMyQzNjEyMjIjNjEjJDEjJDQjJDgz
110002,서울정의원,"서울특별시 강동구 고덕로 399, 1동 216호 (고덕동, 고덕센트럴푸르지오)",02-3427-3545,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzMxIyQxIyQ3IyQwMyQzNjEwMDIjNDEjJDEjJDgjJDgz
110002,송산부인과의원,"서울특별시 강동구 천호대로170길 19, 조은마디병원 (성내동)",02-485-1369,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQxIyQ5OSQzNjEyMjIjNjEjJDEjJDgjJDgz
110002,스마일소아청소년과의원,"서울특별시 강동구 구천면로 428, 304호 (명일동, 센트로빌)",02-428-6246,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzQxIyQxIyQ3IyQ3MiQzNjE0ODEjNzEjJDEjJDgjJDgz
110002,아산이화산부인과의원,"서울특별시 강동구 올림픽로 664, 4층 402호 (천호동, 대우 한강 베네시티)",02-6428-0100,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzMxIyQxIyQ3IyQ3OSQzNjE0ODEjODEjJDEjJDYjJDgz
110002,애플산부인과의원,"서울특별시 강동구 천호대로 1024, 힐스테이트 천호역 젠트리스 210~216호 (성내동)",02-0000-0000,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ2MiQyNjEyMjIjNjEjJDEjJDgjJDgz
110002,엄주명산부인과의원,"서울특별시 강동구 고덕로83길 6, 2층 (고덕동)",02-429-2876,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQxMyQ0NjEwMDIjNjEjJDEjJDAjJDgz
110002,연세성심의원,"서울특별시 강동구 양재대로 1571, 지하 1층 (천호동, 홈플러스)",02-476-7726,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ5OSQyNjE4MzIjNDEjJDEjJDQjJDgz
110002,예사랑의원,"서울특별시 강동구 구천면로 372, (천호동)",02-478-6070,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQxMyQzNjE4MzIjNzEjJDEjJDgjJDgz
110002,예은산부인과의원,"서울특별시 강동구 고덕로 256, 명성프라자 3층 303호 (명일동)",02-426-7488,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjEwMDIjNDEjJDEjJDgjJDgz
110002,오후세시여성의원,"서울특별시 강동구 양재대로 1360, 포레온스테이션5 2층 2024호 (둔촌동)",02-2135-5975,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ5MiQyNjEwMDIjODEjJDEjJDIjJDgz
110002,와이산부인과의원,"서울특별시 강동구 상암로 41, 301-302호 (암사동, 암사동양덱스빌)",02-427-8275,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ3MiQzNjEwMDIjNTEjJDEjJDIjJDgz
110002,우정희산부인과의원,"서울특별시 강동구 천호대로 1027, (천호동, 일동통상천호빌딩)",02-473-8883,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQyIyQxIyQwMCQ0NjE0ODEjNzEjJDEjJDgjJDgz
110002,유나산부인과의원,"서울특별시 강동구 천호대로 1116, 205,206호 (성내동)",02-477-1110,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ5OSQzNjE0ODEjNjEjJDEjJDgjJDgz
110002,은하여성의원,"서울특별시 강동구 양재대로 1383, 동성빌딩 2층 (성내동)",070-4009-0890,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ5MiQ0NjEwMDIjNTEjJDEjJDYjJDgz
110002,정석영신경과의원,"서울특별시 강동구 구천면로 233, 4층 (천호동, 한양메디스퀘어)",02-486-1617,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ2MiQ0NjE0ODEjNTEjJDEjJDYjJDgz
110002,제니트비뇨의학과의원,"서울특별시 강동구 양재대로 1477, 삼환빌딩 (길동)",02-472-0123,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQwMyQzNjE4MzIjNTEjJDEjJDIjJDgz
110002,지엘여성의원,"서울특별시 강동구 양재대로 1479, (길동)",02-470-0167,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQwMyQyNjEyMjIjNTEjJDEjJDYjJDgz
110002,진산부인과의원,"서울특별시 강동구 천호대로 1006, 101동 604,605호 (성내동, 브라운스톤)",02-484-4488,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ5OSQyNjE0ODEjNDEjJDEjJDgjJDgz
110002,퀸즈여성의원,"서울특별시 강동구  양재대로 1365, (성내동)",02-428-2223,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ4OSQyNjEwMDIjNDEjJDEjJDgjJDgz
110002,푸른산부인과의원,"서울특별시 강동구 양재대로 1325, (성내동)",02-485-0078,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzExIyQxIyQzIyQxMyQyNjEwMDIjNTEjJDEjJDYjJDgz
110002,한나산부인과의원,"서울특별시 강동구 구천면로 287-1, 1층,2층3층 (천호동)",02-428-7880,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQxMyQyNjE0ODEjNDEjJDEjJDgjJDgz
110002,한사랑의원,"서울특별시 강동구 구천면로 498, (명일동)",02-442-9103,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzExIyQyIyQ3IyQwMCQ0NjE0ODEjODEjJDEjJDIjJDgz
110003,미즈메디병원,"서울특별시 강서구 강서로 295, (내발산동)",02-2007-1000,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz
110003,부민병원,"서울특별시 강서구 공항대로 389, 부민병원 (등촌동)",1577-7582,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQyNjE4MzIjNjEjJDEjJDAjJDgz
110003,우리들병원,"서울특별시 강서구 하늘길 70, (과해동)",02-2660-7500,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjE0ODEjNTEjJDEjJDIjJDgz
110003,이화여자대학교의과대학부속서울병원,"서울특별시 강서구 공항대로 260, 이화의대부속서울병원 (마곡동)",1522-7000,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEyMjIjODEjJDEjJDYjJDgz
110003,유광사여성병원,"서울특별시 강서구 강서로 194, (화곡동)",02-2608-1011,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ3MiQyNjE0ODEjNjEjJDEjJDQjJDgz
110003,감자와눈사람여성의원,"서울특별시 강서구 마곡중앙5로 22, 5층 10층 일부호 (마곡동)",02-467-6727,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQzNjE4MzIjNDEjJDEjJDgjJDgz
110003,건강한 가정의학과의원,"서울특별시 강서구 곰달래로25길 33, 2,3층 (화곡동)",02-2696-7511,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzExIyQyIyQ3IyQwMCQzNjEwMDIjNjEjJDEjJDgjJDgz
110003,고운여성산부인과의원,"서울특별시 강서구 마곡중앙5로 81, 502.503호 (마곡동, 에스비타운)",02-2661-3009,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzExIyQxIyQ3IyQ5OSQyNjEwMDIjNDEjJDEjJDgjJDgz
110003,김순애산부인과의원,"서울특별시 강서구 강서로 261, (내발산동)",02-2602-2914,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQ2MiQyNjEyMjIjNDEjJDEjJDgjJDgz
110003,김정숙산부인과의원,"서울특별시 강서구 강서로 52, 403호 (화곡동, 화곡판타지아)",02-2695-3335,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQ4OSQzNjEyMjIjNTEjJDEjJDYjJDgz
110003,김현영산부인과의원,"서울특별시 강서구 강서로 43, 402,403호 (화곡동, 도양라비앙타워)",02-2699-5225,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ3MiQyNjEwMDIjNjEjJDEjJDQjJDgz
110003,남장현산부인과의원,"서울특별시 강서구 방화대로44길 55, 202,302호 (방화동)",02-2695-1001,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQxMyQyNjEyMjIjNzEjJDEjJDgjJDgz
110003,대신의원,"서울특별시 강서구 양천로 461, 3층 (가양동)",02-3663-7504,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNTEjJDEjJDIjJDgz
110003,더화이트의원,"서울특별시 강서구 강서로 242, 306호 (화곡동, 강서힐스테이트)",02-2065-2301,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQwMyQ0NjE0ODEjODEjJDEjJDIjJDgz
110003,마음속내과의원,"서울특별시 강서구 마곡중앙5로 81, 에스비타운 4층 404,405,407호 (마곡동)",02-2662-1222,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ4MiQ0NjE0ODEjNTEjJDEjJDYjJDgz
110003,메디엘라산부인과의원,"서울특별시 강서구 공항대로 269-15, 힐스테이트에코마곡 3층 311호 (마곡동)",02-3663-7942,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ4OSQyNjE4MzIjNDEjJDEjJDgjJDgz
110003,명진단영상의학과의원,"서울특별시 강서구 공항대로 396, (주)귀뚜라미보일러사옥빌딩 4,5층 (화곡동)",02-2694-4242,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ2MiQzNjEyMjIjODEjJDEjJDIjJDgz
110003,미래아이산부인과의원,"서울특별시 강서구 양천로 556, 1-7층 (등촌동, 강서메디칼센터)",02-3665-2002,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQ3IyQ4OSQzNjEyMjIjNjEjJDEjJDAjJDgz
110003,미산부인과의원,"서울특별시 강서구 양천로 460, (등촌동)",02-2659-7777,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQ3IyQ5OSQzNjEyMjIjNDEjJDEjJDgjJDgz
110003,바로내과의원,"서울특별시 강서구 양천로 476, 금부빌딩 4층 401호 (등촌동)",02-3012-8585,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQ4MiQyNjEwMDIjNDEjJDEjJDgjJDgz
110003,서울산부인과의원,"서울특별시 강서구 금낭화로 91-2, (방화동)",02-2665-6782,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQ3IyQ3MiQ0NjE0ODEjNzEjJDEjJDgjJDgz
110003,서울우리의원,"서울특별시 강서구 허준로 23, 203호 (가양동, 한강아파트)",02-2659-8353,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ1IyQ5MiQzNjEyMjIjODEjJDEjJDIjJDgz
110003,서울프리마비뇨의학과의원,"서울특별시 강서구 강서로56길 110, SJC빌딩 5층 (등촌동)",02-2659-5254,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQxMyQzNjE4MzIjNjEjJDEjJDgjJDgz
110003,송정가정의학과의원,"서울특별시 강서구 공항대로 34, 2층 (공항동)",02-2664-7580,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzExIyQxIyQzIyQ3MiQyNjE4MzIjODEjJDEjJDIjJDgz
110003,신앤윤가정의학과의원,"서울특별시 강서구 양천로 731, 상가동 202~204호 (염창동, 동아3차아파트)",02-2063-8275,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ5MiQyNjEyMjIjNzEjJDEjJDgjJDgz
110003,아산서울내과의원,"서울특별시 강서구 공항대로41길 56, 진아빌딩 2층 (등촌동)",02-2658-7570,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzQxIyQxIyQ3IyQ4OSQyNjEyMjIjNjEjJDEjJDgjJDgz
110003,아이비산부인과의원,"서울특별시 강서구 강서로 385, 우성에스비타워 7층 707호 (마곡동)",02-2668-8998,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ3OSQyNjEwMDIjNDEjJDEjJDgjJDgz
110003,안혁안과의원,"서울특별시 강서구 화곡로 162, (화곡동)",02-2603-6364,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzIxIyQxIyQxIyQ5MiQyNjE0ODEjODEjJDEjJDIjJDgz
110003,애플산부인과의원,"서울특별시 강서구 마곡중앙6로 69, 6층 (마곡동)",02-3664-7760,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxOTYxIzExIyQyIyQ3IyQwMCQyNjE4MzIjNjEjJDEjJDAjJDgz
110003,에비뉴여성의원,"서울특별시 강서구 강서로 380, 세민빌딩 6층 (등촌동)",02-3663-0401,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzUxIyQxIyQxIyQ5OSQyNjE0ODEjODEjJDEjJDYjJDgz
110003,에이치아이여성의원,"서울특별시 강서구 강서로 463, 새싹타워 2층 (마곡동)",02-3662-0401,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ5MiQzNjEwMDIjNjEjJDEjJDQjJDgz
110003,연세든든내과의원,"서울특별시 강서구 화곡로 152, CUBE152 2,4층 (화곡동)",02-6347-8880,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ3MiQyNjE0ODEjODEjJDEjJDYjJDgz
110003,연세메디의원,"서울특별시 강서구 하늘길 38, 김포공항, 롯데몰, 스카이시티 GF층 (방화동)",02-6116-5850,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ2MiQyNjEwMDIjNTEjJDEjJDIjJDgz
110003,연세미소의원,"서울특별시 강서구 허준로 12, 2층 (가양동, 경남빌딩)",02-3663-8275,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQwMyQzNjE0ODEjNTEjJDEjJDYjJDgz
110003,영화로운여성의원,"서울특별시 강서구 공항대로 165, 2층 201호 (마곡동)",02-6954-2575,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ4OSQ0NjE0ODEjODEjJDEjJDIjJDgz
110003,예나산부인과의원,"서울특별시 강서구 양천로57길 16, 영보빌딩 6층 603호 (가양동)",02-3663-4774,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ4OSQzNjEwMDIjODEjJDEjJDYjJDgz
110003,우리365의원,"서울특별시 강서구 양천로 570, NH서울축산농협 NH서울타워 204,205호 (등촌동)",02-3662-3119,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ3OSQzNjEyMjIjNDEjJDEjJDQjJDgz
110003,우리가정의원,"서울특별시 강서구 남부순환로11가길 104, 2층 (공항동)",02-2662-7078,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ4MiQzNjE4MzIjODEjJDEjJDYjJDgz
110003,웰니스의원,"서울특별시 강서구 화곡로 326, (화곡동)",02-2690-8833,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ2MiQyNjE0ODEjNzEjJDEjJDgjJDgz
110003,유영훈가정의학과의원,"서울특별시 강서구 금낭화로 136, 에어뷰21-2오피스텔 2층 216~218호 (방화동)",02-6346-5545,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ5IyQ3OSQyNjE0ODEjNjEjJDEjJDQjJDgz
110003,유진의원,"서울특별시 강서구 양천로 677, (염창동)",02-3665-0024,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQyIyQ5IyQwMCQzNjEwMDIjODEjJDEjJDIjJDgz
110003,윤영혜산부인과의원,"서울특별시 강서구 까치산로 73, 4층 (화곡동)",02-2608-0447,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQyIyQ3IyQwMCQzNjE0ODEjNzEjJDEjJDgjJDgz
110003,이미영산부인과의원,"서울특별시 강서구 방화동로 56, 4동 202호 (방화동)",02-2664-7285,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ5IyQ5MiQyNjE4MzIjNjEjJDEjJDAjJDgz
110003,이현주산부인과의원,"서울특별시 강서구 공항대로 168, 5층 501,502호 (마곡동)",02-2663-9663,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzExIyQxIyQzIyQ2MiQyNjE0ODEjNTEjJDEjJDIjJDgz
110003,이화사랑의원,"서울특별시 강서구 강서로62길 98, (등촌동, 신한은행등촌점)",02-3665-1003,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxOTYxIzUxIyQyIyQxIyQwMCQyNjEyMjIjNTEjJDEjJDIjJDgz
110003,제이산부인과의원,"서울특별시 강서구 공항대로 36, 2층 (공항동)",02-2665-8500,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQ1IyQ3MiQyNjE0ODEjNDEjJDEjJDgjJDgz
110003,중앙산부인과의원,"서울특별시 강서구 곰달래로 263, (화곡동)",02-2643-6047,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQzIyQ4OSQyNjE4MzIjNDEjJDEjJDQjJDgz
110003,참따뜻한내과의원,"서울특별시 강서구 강서로 43, 도양라비앙타워 301호 (화곡동)",02-2602-2226,JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQ0NjEwMDIjNzEjJDEjJDgjJDgz
110003,최경희산부인과의원,"서울특별시 강서구 마곡중앙로 59-21, 에이스타워2 4층 404,405,406호 (마곡동)",02-2664-3396,JDQ4MTg4MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQ3IyQ3OSQ0NjE0ODEjNDEjJDEjJDgjJDgz
110003,편안한여성의원,"서울특별시 강서구 등촌로5길 2, 2층 (화곡동)",02-6341-0091,JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ3MiQyNjEyMjIjODEjJDEjJDIjJDgz
