일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 순간 풍속(m/s),최대 풍속(m/s),평균 풍속(m/s),최소 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최저 해면기압(hPa),일 최심신적설(cm),평균 지면온도(°C),지점명
2021-01-09,1.0,-1.3,3.4,5.0,28.5,22.7,17.3,65.0,5.4,1014.2,1020.7,0.0,0.1,고산
2021-01-10,3.8,0.6,5.2,1.5,20.7,16.2,10.6,54.0,5.8,1017.9,1025.4,0.0,1.6,고산
2021-01-11,3.7,1.6,5.1,11.0,19.5,14.3,6.1,56.0,6.6,1016.1,1021.7,0.0,3.3,고산
2021-01-12,4.9,1.2,7.4,2.3,21.2,18.5,11.1,56.0,6.2,1010.7,1017.3,0.0,3.6,고산
2021-01-13,10.9,7.1,12.3,0.0,18.1,14.3,12.0,43.0,7.3,1009.4,1016.4,0.0,7.3,고산
2021-01-14,12.4,9.2,15.3,0.0,11.3,9.4,5.7,51.0,9.4,1011.9,1019.6,0.0,9.5,고산
2021-01-15,13.6,8.5,16.7,0.0,17.0,13.9,8.9,65.0,11.8,1009.2,1015.1,0.0,12.9,고산
2021-01-16,4.8,2.7,8.6,0.0,23.4,18.1,14.4,64.0,6.1,1015.1,1018.3,0.0,5.0,고산
2021-01-17,3.4,2.3,5.0,0.0,25.4,19.5,13.8,53.0,4.8,1018.8,1026.3,0.0,3.1,고산
2021-01-18,7.1,4.1,10.0,0.0,24.0,19.0,15.1,48.0,5.7,1014.5,1020.9,0.0,6.6,고산
2021-01-19,3.8,2.3,6.0,0.0,18.6,13.9,7.0,44.0,4.8,1020.6,1025.7,0.0,4.9,고산
2021-01-20,8.9,2.3,14.4,0.0,9.2,6.9,4.6,55.0,8.2,1018.8,1025.9,0.0,6.3,고산
2021-01-21,13.1,7.8,17.9,0.3,9.3,6.8,5.0,61.0,12.7,1013.1,1018.8,0.0,10.8,고산
2021-01-22,12.2,11.0,15.7,10.6,14.1,13.1,6.0,93.0,14.0,1009.0,1016.2,0.0,12.0,고산
2021-01-23,12.3,10.8,14.9,24.2,15.6,11.0,5.5,79.0,13.5,1005.3,1011.0,0.0,11.7,고산
2021-01-24,11.1,9.3,14.2,0.3,17.9,12.2,6.3,56.0,9.2,1013.6,1015.1,0.0,9.6,고산
2021-01-25,12.1,8.3,16.9,0.0,13.1,10.4,5.2,54.0,10.0,1013.8,1019.3,0.0,10.8,고산
2021-01-26,10.2,8.3,12.3,14.3,16.8,14.0,8.1,76.0,11.1,1009.1,1015.6,0.0,10.0,고산
2021-01-27,7.1,5.3,8.6,0.0,17.4,14.4,8.2,42.0,6.0,1012.2,1019.6,0.0,5.6,고산
2021-01-28,6.5,1.2,11.3,0.0,32.1,25.9,15.2,46.0,6.7,1010.4,1015.8,0.0,4.4,고산
2021-01-29,2.7,0.0,4.7,0.0,30.2,24.1,13.2,53.0,4.8,1017.0,1022.9,0.0,3.1,고산
2021-01-30,7.8,1.8,11.1,0.0,13.4,11.0,6.7,56.0,6.9,1019.0,1026.7,0.0,5.8,고산
2021-01-31,11.5,5.6,14.7,2.0,15.2,12.0,7.2,56.0,10.1,1017.4,1021.9,0.0,9.7,고산
2021-02-01,11.1,8.8,15.1,23.2,23.1,17.2,8.9,80.0,12.2,1010.2,1016.9,0.0,11.3,고산
2021-02-02,3.7,2.3,8.9,0.0,21.1,16.6,13.0,57.0,5.4,1016.5,1019.8,0.0,2.8,고산
2021-02-03,6.3,3.7,9.1,0.0,21.1,17.1,6.8,46.0,5.8,1017.5,1024.2,0.0,5.8,고산
2021-02-04,6.3,2.9,11.1,0.1,23.4,18.6,9.2,58.0,6.8,1017.5,1022.7,0.0,7.1,고산
2021-02-05,7.4,3.8,10.9,1.5,9.0,6.8,4.1,29.0,7.0,1013.0,1018.5,0.0,5.3,고산
2021-02-06,10.6,6.3,15.4,0.0,13.4,11.8,6.4,65.0,10.3,1009.7,1017.4,0.0,9.5,고산
2021-02-07,11.2,7.6,15.8,0.0,14.5,11.9,7.6,61.0,10.2,1012.3,1018.8,0.0,10.9,고산
2021-02-08,3.8,2.0,7.8,0.0,18.5,15.1,12.6,57.0,5.6,1018.0,1023.2,0.0,5.1,고산
2021-02-09,4.7,2.8,6.3,0.0,13.7,10.0,6.9,65.0,6.0,1019.3,1026.7,0.0,6.7,고산
2021-02-10,7.4,5.1,10.8,0.0,8.4,6.6,4.8,56.0,7.3,1016.7,1024.2,0.0,7.7,고산
2021-02-11,10.1,7.0,12.8,0.0,7.7,6.3,3.8,59.0,8.9,1015.2,1021.8,0.0,9.1,고산
2021-02-12,12.3,9.2,14.9,0.0,9.7,6.9,3.7,38.0,8.2,1014.9,1022.6,0.0,11.0,고산
2021-02-13,13.6,11.3,18.3,0.0,8.4,6.1,3.3,43.0,10.9,1014.1,1020.5,0.0,14.7,고산
2021-02-14,13.8,11.4,17.5,7.4,15.4,12.8,3.6,59.0,13.7,1005.8,1010.6,0.0,13.0,고산
2021-02-15,7.1,2.8,12.0,0.0,25.2,20.0,15.9,67.0,8.7,1005.3,1009.5,0.0,7.6,고산
2021-02-16,5.8,3.0,10.3,0.1,25.9,21.8,12.7,57.0,6.4,1009.0,1015.3,0.0,6.1,고산
2021-02-17,1.1,-2.3,3.7,0.0,32.1,25.8,21.0,58.0,5.0,1010.9,1017.7,0.0,1.7,고산
2021-02-18,2.1,-0.7,3.7,0.0,28.9,23.6,19.1,69.0,5.6,1014.0,1020.3,0.0,2.6,고산
2021-02-19,8.3,3.1,12.8,0.0,18.2,14.1,9.0,58.0,8.0,1012.4,1018.0,0.0,8.7,고산
2021-02-20,13.9,10.7,16.2,0.0,18.9,17.2,11.6,69.0,12.1,1006.5,1013.2,0.0,13.9,고산
2021-02-21,15.2,13.9,16.3,0.0,18.0,16.0,9.8,70.0,14.3,1006.4,1014.1,0.0,16.2,고산
2021-02-22,12.3,8.1,19.8,0.0,17.3,14.0,8.0,59.0,12.9,1007.4,1013.1,0.0,15.2,고산
2021-02-23,6.8,5.2,8.2,0.0,15.2,12.2,9.4,52.0,6.5,1014.8,1021.8,0.0,8.1,고산
2021-02-24,9.7,6.2,15.4,0.0,12.1,9.4,5.4,50.0,8.3,1013.9,1021.3,0.0,11.6,고산
2021-02-25,10.7,7.7,16.1,9.1,12.6,8.8,4.4,56.0,10.4,1009.6,1014.8,0.0,9.4,고산
2021-02-26,11.1,9.5,14.1,0.5,20.8,13.8,9.5,61.0,10.3,1007.4,1013.4,0.0,10.4,고산
2021-02-27,11.7,10.0,16.3,0.0,16.5,11.1,5.1,45.0,8.6,1013.8,1019.2,0.0,9.7,고산
2021-02-28,14.5,10.7,17.7,0.0,13.4,9.8,5.5,61.0,12.8,1013.5,1019.2,0.0,13.5,고산
2021-03-01,13.7,7.3,17.0,15.9,23.0,19.0,11.0,86.0,15.6,1006.0,1011.4,0.0,13.6,고산
2021-03-02,6.2,4.7,8.1,0.0,25.3,22.8,12.6,64.0,7.3,1014.9,1014.2,0.0,6.8,고산
2021-03-03,8.7,4.8,13.8,0.0,9.4,7.4,4.7,53.0,7.9,1019.1,1026.0,0.0,7.8,고산
2021-03-04,10.3,8.6,11.3,31.8,15.3,11.0,5.3,71.0,11.7,1011.8,1016.6,0.0,10.1,고산
2021-03-05,11.0,10.1,12.6,0.0,11.7,9.7,6.1,82.0,11.6,1010.8,1015.6,0.0,12.2,고산
2021-03-06,11.2,9.1,15.1,0.0,10.4,8.6,4.8,72.0,11.1,1014.7,1020.6,0.0,10.9,고산
2021-03-07,9.9,8.2,12.5,0.0,10.7,7.9,4.7,67.0,9.3,1017.8,1025.2,0.0,9.9,고산
2021-03-08,9.7,8.0,13.1,0.0,9.3,7.6,5.0,72.0,9.8,1017.2,1024.4,0.0,12.0,고산
2021-03-09,10.1,8.5,11.9,0.0,12.1,9.5,5.9,45.0,8.9,1016.5,1023.7,0.0,11.3,고산
2021-03-10,11.0,7.8,16.8,0.0,14.5,12.4,6.4,57.0,9.5,1018.2,1025.5,0.0,12.7,고산
2021-03-11,13.8,7.5,19.2,12.0,9.1,6.4,4.2,57.0,13.1,1015.0,1018.8,0.0,14.2,고산
2021-03-12,11.1,9.4,13.7,7.2,20.0,16.4,9.3,79.0,12.4,1009.0,1015.0,0.0,11.4,고산
2021-03-13,10.9,9.0,13.9,0.0,11.1,8.6,5.8,66.0,11.0,1012.8,1020.4,0.0,13.0,고산
2021-03-14,10.9,8.5,13.0,0.0,8.2,7.0,4.7,56.0,9.9,1012.1,1019.5,0.0,11.9,고산
2021-03-15,14.2,8.2,17.5,0.0,12.0,10.0,6.3,58.0,13.2,1008.4,1014.1,0.0,14.3,고산
2021-03-16,11.4,7.9,16.1,4.2,14.1,12.6,8.9,65.0,12.0,1006.7,1012.8,0.0,12.7,고산
2021-03-17,11.3,7.6,14.5,0.0,11.7,9.6,5.4,65.0,10.1,1009.4,1016.6,0.0,13.6,고산
2021-03-18,13.5,6.7,19.4,0.0,8.6,6.9,3.6,61.0,12.3,1009.6,1016.5,0.0,17.8,고산
2021-03-19,14.5,11.1,19.8,13.3,8.5,6.4,3.1,66.0,13.9,1007.6,1014.0,0.0,17.9,고산
2021-03-20,13.1,8.7,17.2,1.7,18.7,15.8,6.2,86.0,14.5,1002.3,1008.2,0.0,13.5,고산
2021-03-21,8.6,6.7,12.0,0.0,27.2,24.0,17.5,53.0,7.8,1008.4,1013.0,0.0,9.7,고산
2021-03-22,9.1,5.9,12.7,0.0,25.6,21.5,13.9,44.0,6.5,1014.9,1021.1,0.0,12.0,고산
2021-03-23,11.9,9.5,16.1,0.0,15.8,13.8,8.2,51.0,8.7,1015.3,1022.3,0.0,14.6,고산
2021-03-24,14.5,10.8,18.7,0.0,8.7,7.4,5.0,57.0,12.2,1012.0,1018.3,0.0,16.8,고산
2021-03-25,13.7,11.2,17.0,0.0,10.1,7.8,4.5,67.0,13.2,1012.8,1019.3,0.0,18.8,고산
2021-03-26,15.2,9.9,21.0,0.0,10.5,9.4,5.3,41.0,12.4,1011.9,1018.4,0.0,18.5,고산
2021-03-27,16.3,14.3,19.0,25.7,14.2,12.2,9.0,76.0,16.9,1002.2,1006.3,0.0,16.3,고산
2021-03-28,13.3,11.5,15.8,0.0,14.8,13.5,7.6,83.0,14.4,999.7,1006.0,0.0,16.3,고산
2021-03-29,13.6,11.5,16.7,0.0,10.7,9.8,4.9,34.0,11.6,1001.6,1008.8,0.0,14.6,고산
2021-03-30,13.4,10.9,18.1,0.0,11.5,9.1,5.2,44.0,10.0,1002.7,1008.8,0.0,15.1,고산
2021-03-31,16.2,11.3,19.8,0.0,6.1,5.2,2.5,31.0,10.4,1004.2,1011.3,0.0,16.4,고산
2021-04-01,15.6,13.5,18.9,18.6,12.9,9.0,3.3,28.0,13.4,1004.8,1011.9,0.0,15.0,고산
2021-04-02,18.6,13.6,21.6,16.7,16.1,11.9,8.5,62.0,16.4,1005.9,1013.0,0.0,16.5,고산
2021-04-03,15.6,12.1,18.4,5.2,15.0,10.7,7.7,87.0,17.6,1003.6,1010.3,0.0,16.4,고산
2021-04-04,10.8,10.3,12.2,0.0,19.8,17.2,13.0,90.0,12.4,1006.2,1011.3,0.0,11.6,고산
2021-04-05,12.5,10.1,15.8,0.0,12.8,9.6,5.1,31.0,9.7,1012.0,1018.3,0.0,14.0,고산
2021-04-06,13.1,11.2,15.5,0.0,12.1,10.2,6.3,52.0,10.1,1012.5,1019.6,0.0,16.5,고산
2021-04-07,13.1,11.3,15.5,0.0,9.7,8.4,5.7,62.0,11.2,1011.8,1018.5,0.0,15.5,고산
2021-04-08,12.6,10.8,15.1,0.0,13.6,11.3,7.2,50.0,10.0,1010.7,1018.1,0.0,15.9,고산
2021-04-09,12.9,9.7,16.7,0.0,12.5,9.6,5.5,53.0,10.0,1014.5,1019.8,0.0,15.9,고산
2021-04-10,14.2,8.0,20.3,0.0,9.2,7.6,3.8,50.0,10.7,1019.9,1026.3,0.0,19.0,고산
2021-04-11,15.9,9.7,20.7,0.0,10.3,8.0,5.1,33.0,10.9,1018.9,1024.7,0.0,20.3,고산
2021-04-12,15.3,12.9,16.8,51.7,16.4,14.7,9.4,65.0,16.7,1008.7,1012.6,0.0,16.0,고산
2021-04-13,10.9,7.9,13.2,0.0,17.5,15.2,11.5,73.0,11.7,1007.7,1013.2,0.0,11.9,고산
2021-04-14,9.7,7.9,11.7,0.0,18.2,14.7,9.2,54.0,8.0,1011.0,1017.4,0.0,11.0,고산
2021-04-15,12.8,8.1,17.5,0.0,9.4,6.6,4.3,53.0,9.5,1010.1,1016.8,0.0,17.4,고산
2021-04-16,14.9,11.2,20.9,0.0,8.9,7.8,3.6,64.0,13.2,1008.4,1015.8,0.0,20.8,고산
2021-04-17,12.7,10.8,15.9,0.0,22.7,19.9,11.5,46.0,10.7,1008.8,1015.5,0.0,17.1,고산
2021-04-18,12.3,10.5,15.0,0.0,24.0,19.9,13.3,46.0,8.3,1010.8,1018.0,0.0,17.8,고산
2021-04-19,13.8,9.3,18.6,0.0,9.7,8.5,5.1,47.0,9.1,1011.1,1018.2,0.0,20.0,고산
2021-04-20,14.6,11.3,18.5,0.0,7.3,6.0,4.2,36.0,8.9,1012.2,1019.4,0.0,19.5,고산
2021-04-21,16.7,12.1,21.5,0.0,7.6,6.2,3.9,35.0,12.3,1012.4,1019.5,0.0,22.4,고산
2021-04-22,19.8,15.6,22.5,0.0,13.4,9.5,5.6,42.0,14.6,1008.5,1014.3,0.0,22.2,고산
2021-04-23,20.5,16.3,24.6,0.0,13.8,10.0,5.3,41.0,13.6,1006.4,1013.2,0.0,23.7,고산
2021-04-24,18.7,14.8,24.6,0.0,10.2,7.4,3.0,57.0,16.4,1009.5,1016.3,0.0,22.3,고산
2021-04-25,16.5,13.8,20.9,0.0,12.7,9.1,4.9,55.0,14.9,1010.3,1017.6,0.0,23.5,고산
2021-04-26,16.7,12.9,21.6,0.0,10.8,9.0,4.5,51.0,13.0,1011.7,1019.1,0.0,24.5,고산
2021-04-27,16.1,11.7,21.0,0.8,8.7,6.2,4.1,65.0,15.1,1010.2,1016.8,0.0,19.7,고산
2021-04-28,16.4,14.7,20.9,0.0,8.3,7.4,3.1,76.0,16.9,1008.2,1013.7,0.0,21.8,고산
2021-04-29,16.5,13.6,21.5,1.5,21.4,19.7,6.1,67.0,16.5,1000.4,1005.2,0.0,26.1,고산
2021-04-30,16.3,10.5,21.2,6.7,29.4,24.8,7.7,50.0,14.5,998.4,1001.3,0.0,22.9,고산
2021-05-01,12.7,11.3,15.2,14.9,24.8,16.4,10.5,60.0,12.2,1000.3,1001.8,0.0,14.6,고산
2021-05-02,13.1,10.5,15.0,0.0,19.6,16.6,10.2,66.0,11.6,1009.4,1012.9,0.0,15.9,고산
2021-05-03,15.4,10.3,17.9,0.0,11.3,9.1,5.6,64.0,13.7,1010.4,1016.3,0.0,19.5,고산
2021-05-04,17.6,14.9,19.8,45.4,17.1,14.3,9.7,86.0,19.1,1002.1,1005.3,0.0,18.3,고산
2021-05-05,15.0,12.2,19.9,0.0,18.9,15.2,7.4,69.0,14.4,1007.8,1008.8,0.0,18.9,고산
2021-05-06,17.1,11.6,20.5,0.0,9.6,8.1,5.1,35.0,12.9,1008.8,1013.8,0.0,19.6,고산
2021-05-07,17.0,13.8,21.2,0.0,12.2,11.2,6.2,65.0,16.3,1002.1,1008.3,0.0,22.8,고산
2021-05-08,16.4,12.4,19.5,0.0,8.7,7.8,4.6,57.0,15.2,999.7,1005.1,0.0,23.5,고산
2021-05-09,17.6,14.4,22.3,0.0,10.2,8.0,3.9,40.0,14.7,1002.4,1008.2,0.0,26.2,고산
2021-05-10,19.9,16.1,24.9,0.0,10.3,8.1,5.3,58.0,21.5,1002.4,1009.3,0.0,22.8,고산
2021-05-11,20.6,18.5,23.7,1.6,14.5,11.2,6.4,84.0,23.0,1000.5,1006.7,0.0,22.0,고산
2021-05-12,19.2,15.8,25.1,0.0,12.2,11.1,5.2,67.0,19.4,1000.2,1006.5,0.0,24.8,고산
2021-05-13,19.5,16.1,23.0,0.0,11.0,9.9,3.7,74.0,19.8,1002.9,1009.7,0.0,25.9,고산
2021-05-14,20.4,17.4,24.7,0.3,10.6,8.2,3.8,77.0,22.3,1002.2,1008.7,0.0,24.5,고산
2021-05-15,21.3,19.8,23.5,3.0,10.8,8.8,6.6,89.0,24.9,998.7,1005.1,0.0,25.3,고산
2021-05-16,19.5,16.7,21.2,23.1,15.2,12.4,7.6,100.0,22.6,996.2,1001.9,0.0,21.5,고산
2021-05-17,16.0,14.9,18.8,0.9,12.8,10.9,8.4,82.0,17.2,1001.0,1006.1,0.0,19.5,고산
2021-05-18,17.5,14.8,21.2,0.0,8.6,7.7,4.8,71.0,16.5,1003.1,1010.3,0.0,20.4,고산
2021-05-19,18.7,15.4,22.4,0.0,7.2,5.9,3.3,55.0,17.7,1002.8,1009.2,0.0,21.8,고산
2021-05-20,17.0,14.7,21.1,21.2,15.8,14.5,7.0,82.0,19.1,996.1,1001.5,0.0,19.0,고산
2021-05-21,17.4,15.5,20.9,0.0,15.8,14.5,7.8,70.0,16.7,1001.7,1006.0,0.0,20.7,고산
2021-05-22,17.6,16.1,19.7,0.0,9.5,8.5,5.8,81.0,18.3,1003.1,1009.7,0.0,22.0,고산
2021-05-23,19.5,15.7,24.5,0.1,9.3,8.4,3.7,60.0,18.4,1002.7,1009.3,0.0,24.4,고산
2021-05-24,18.0,15.2,21.3,2.2,12.5,10.8,5.5,76.0,18.6,1001.3,1008.0,0.0,23.7,고산
2021-05-25,18.0,15.2,23.3,0.0,15.6,13.8,6.8,69.0,17.6,1002.3,1009.3,0.0,23.7,고산
2021-05-26,17.8,15.4,21.6,17.1,13.3,11.4,5.4,34.0,15.0,1000.5,1004.0,0.0,19.3,고산
2021-05-27,18.2,15.2,23.0,2.4,9.8,8.6,4.3,84.0,20.1,996.7,1001.7,0.0,22.1,고산
2021-05-28,18.3,15.9,22.3,0.0,18.1,16.7,9.1,78.0,19.9,996.6,1001.7,0.0,19.7,고산
2021-05-29,18.1,14.3,23.0,0.0,14.2,12.5,4.5,66.0,18.4,1000.1,1006.9,0.0,22.7,고산
2021-05-30,19.9,15.4,24.4,0.0,9.8,8.4,5.5,47.0,16.7,1000.7,1008.0,0.0,24.1,고산
2021-05-31,20.9,16.7,26.7,0.0,7.8,6.8,4.2,41.0,18.4,1002.7,1009.4,0.0,25.6,고산
2021-06-01,22.2,18.3,27.3,0.0,9.2,7.2,4.3,60.0,21.5,1005.1,1011.4,0.0,27.4,고산
2021-06-02,22.5,20.6,24.8,0.0,14.9,11.2,6.6,52.0,22.6,1003.5,1009.2,0.0,25.1,고산
2021-06-03,20.7,18.4,25.6,3.9,15.3,12.5,7.5,77.0,24.2,994.7,1000.3,0.0,23.2,고산
2021-06-04,19.7,17.7,24.3,3.1,14.9,13.2,6.6,75.0,21.5,996.5,1002.3,0.0,23.9,고산
2021-06-05,20.4,18.7,22.9,0.0,8.3,7.3,4.8,90.0,23.5,997.1,1003.8,0.0,25.6,고산
2021-06-06,20.3,17.6,23.9,0.0,9.7,8.3,5.7,41.0,21.1,1000.7,1006.3,0.0,26.2,고산
2021-06-07,21.2,17.5,24.9,0.0,8.8,7.1,4.9,78.0,23.6,1006.0,1012.1,0.0,27.1,고산
2021-06-08,24.3,20.4,29.0,0.0,9.3,6.8,5.0,70.0,27.7,1006.1,1013.3,0.0,28.9,고산
2021-06-09,25.3,22.0,29.6,0.0,10.2,7.8,5.0,73.0,28.9,1005.8,1012.9,0.0,30.2,고산
2021-06-10,23.1,21.5,25.6,19.1,14.3,11.7,8.4,84.0,27.3,1002.8,1008.9,0.0,25.2,고산
2021-06-11,21.5,18.0,24.4,100.3,15.5,12.5,4.1,100.0,25.6,1001.2,1008.3,0.0,22.9,고산
2021-06-12,21.2,18.6,24.9,1.1,7.2,6.2,4.4,95.0,24.9,1003.3,1010.3,0.0,26.0,고산
2021-06-13,19.3,17.7,22.5,0.0,8.2,7.0,4.0,90.0,22.1,1001.1,1007.4,0.0,24.5,고산
2021-06-14,20.8,18.3,25.5,0.0,7.3,6.3,2.9,84.0,24.2,997.8,1004.1,0.0,24.6,고산
2021-06-15,22.5,21.5,23.5,46.0,12.5,10.1,5.1,91.0,26.8,991.5,995.9,0.0,22.8,고산
2021-06-16,23.0,21.1,26.8,0.0,15.4,11.3,5.0,80.0,26.0,992.5,996.1,0.0,24.0,고산
2021-06-17,22.4,19.9,25.8,0.0,11.1,9.5,3.3,82.0,25.6,997.1,1004.4,0.0,25.4,고산
2021-06-18,21.9,20.7,24.8,0.9,5.8,4.3,2.4,91.0,26.0,994.5,1001.2,0.0,24.3,고산
2021-06-19,21.6,19.7,25.1,0.0,8.7,7.5,4.7,88.0,25.4,994.1,1001.3,0.0,26.8,고산
2021-06-20,23.3,19.7,27.0,0.0,6.4,5.5,3.1,50.0,23.3,995.0,1002.1,0.0,27.9,고산
2021-06-21,23.4,20.9,25.5,0.0,6.9,5.9,3.5,48.0,24.5,996.9,1003.1,0.0,27.3,고산
2021-06-22,23.4,21.0,27.8,0.0,8.2,7.2,3.3,59.0,25.1,1000.4,1006.0,0.0,29.6,고산
2021-06-23,23.0,20.3,25.8,0.0,6.6,6.0,3.0,79.0,27.1,1002.6,1009.5,0.0,29.6,고산
2021-06-24,23.3,20.3,26.1,0.0,8.5,7.4,4.6,82.0,26.7,1003.0,1010.3,0.0,29.2,고산
2021-06-25,23.4,21.1,27.2,0.0,9.7,8.6,4.4,69.0,25.9,1002.5,1009.5,0.0,28.5,고산
2021-06-26,24.6,21.4,28.4,0.0,9.0,6.9,4.1,74.0,27.2,1000.8,1007.9,0.0,27.3,고산
2021-06-27,23.8,22.4,28.0,0.1,8.2,6.5,3.5,74.0,28.7,997.9,1004.7,0.0,27.5,고산
2021-06-28,24.2,21.5,29.1,0.0,9.0,7.7,3.9,77.0,28.1,995.9,1002.6,0.0,29.5,고산
2021-06-29,23.5,19.9,28.2,0.0,6.3,5.4,3.1,78.0,27.6,997.6,1004.5,0.0,29.2,고산
2021-06-30,24.0,20.9,28.6,0.0,7.9,6.1,2.8,81.0,28.1,998.0,1005.0,0.0,28.8,고산
2021-07-01,24.7,22.0,29.3,0.0,6.2,5.4,2.8,80.0,30.0,997.8,1004.5,0.0,31.5,고산
2021-07-02,24.7,21.9,27.7,0.0,9.3,6.4,3.3,86.0,29.8,999.5,1006.5,0.0,28.1,고산
2021-07-03,25.1,23.1,26.7,22.0,15.9,13.8,9.1,100.0,31.8,996.6,1003.1,0.0,26.2,고산
2021-07-04,23.4,22.4,25.7,33.2,17.4,13.3,5.1,100.0,28.7,1000.2,1004.2,0.0,25.5,고산
2021-07-05,25.6,24.4,27.0,0.7,12.3,10.3,7.4,100.0,32.5,1001.9,1008.5,0.0,26.7,고산
2021-07-06,25.9,25.3,27.3,0.0,12.2,10.2,7.2,100.0,33.3,1001.2,1008.1,0.0,27.1,고산
2021-07-07,26.1,24.6,27.3,37.0,14.1,10.7,7.0,100.0,33.5,1000.4,1006.6,0.0,26.8,고산
2021-07-08,25.3,24.7,27.1,3.1,10.7,9.0,4.5,100.0,32.0,999.0,1006.0,0.0,27.0,고산
2021-07-09,25.4,24.0,28.8,2.9,9.8,9.0,5.3,90.0,32.3,999.0,1005.4,0.0,27.9,고산
2021-07-10,25.8,24.3,27.7,0.0,11.9,10.9,5.2,95.0,32.8,1001.3,1007.2,0.0,28.1,고산
2021-07-11,26.4,24.3,28.1,0.0,7.7,6.3,4.5,98.0,33.6,1003.1,1010.3,0.0,27.9,고산
2021-07-12,27.1,25.6,29.7,0.0,10.4,8.2,6.5,94.0,35.0,1002.5,1009.4,0.0,28.8,고산
2021-07-13,27.3,25.8,29.3,0.0,11.0,9.2,7.5,94.0,35.5,1002.2,1009.3,0.0,28.6,고산
2021-07-14,27.3,25.9,29.6,0.0,10.4,8.7,6.5,90.0,35.1,1004.2,1010.9,0.0,28.9,고산
2021-07-15,27.7,24.8,30.8,0.0,9.9,7.8,5.1,74.0,33.6,1006.0,1012.9,0.0,30.6,고산
2021-07-16,27.1,25.1,30.5,2.4,8.5,7.0,3.0,72.0,33.3,1005.6,1012.5,0.0,29.7,고산
2021-07-17,26.2,22.5,29.4,1.4,9.9,7.7,3.3,75.0,31.1,1002.2,1009.2,0.0,28.4,고산
2021-07-18,25.4,22.0,29.5,7.5,10.9,8.4,5.3,79.0,30.9,1001.2,1008.5,0.0,27.6,고산
2021-07-19,27.3,24.3,30.9,0.0,11.3,8.4,5.1,70.0,30.0,1003.3,1010.3,0.0,29.0,고산
2021-07-20,27.9,25.4,32.8,0.0,7.7,7.2,3.3,51.0,30.8,1004.3,1010.8,0.0,29.6,고산
2021-07-21,27.7,24.1,32.4,0.0,7.7,6.6,2.9,59.0,29.2,1002.1,1008.4,0.0,29.4,고산
2021-07-22,29.0,25.3,34.2,0.0,9.7,7.2,2.8,49.0,28.2,1000.3,1007.2,0.0,31.6,고산
2021-07-23,27.7,25.4,30.5,0.0,8.3,6.1,2.6,61.0,29.6,999.1,1006.1,0.0,29.6,고산
2021-07-24,29.1,25.8,33.1,0.0,11.8,8.8,5.0,53.0,27.7,997.4,1003.8,0.0,29.3,고산
2021-07-25,27.5,26.2,29.0,0.2,15.7,9.7,8.0,66.0,28.9,994.7,1001.9,0.0,27.9,고산
2021-07-26,26.3,23.9,28.8,3.2,14.0,9.9,7.8,78.0,31.3,993.7,1001.0,0.0,26.8,고산
2021-07-27,27.8,25.6,31.9,0.0,11.9,8.7,6.0,59.0,29.6,993.5,1000.5,0.0,29.8,고산
2021-07-28,27.6,23.7,32.0,0.0,11.0,8.1,4.5,64.0,28.3,994.1,1000.4,0.0,31.0,고산
2021-07-29,26.9,23.4,31.6,0.0,10.2,8.8,5.5,62.0,29.7,994.2,1000.9,0.0,31.4,고산
2021-07-30,26.8,25.6,29.1,1.5,9.7,7.7,5.7,87.0,34.2,993.5,1000.2,0.0,29.0,고산
2021-07-31,27.3,26.5,29.5,7.6,8.6,7.6,3.6,97.0,35.5,993.5,1000.5,0.0,30.7,고산
2021-08-01,27.2,25.3,29.6,3.3,11.2,9.6,5.0,92.0,35.1,992.9,999.6,0.0,30.0,고산
2021-08-02,27.6,25.2,30.8,1.3,8.1,6.3,4.0,79.0,35.0,994.9,1000.6,0.0,29.4,고산
2021-08-03,27.9,25.7,30.9,0.2,11.9,9.3,5.4,73.0,34.3,998.8,1004.4,0.0,29.1,고산
2021-08-04,28.9,25.7,33.4,0.0,10.6,7.7,5.4,55.0,32.1,999.9,1006.3,0.0,30.1,고산
2021-08-05,29.0,26.3,32.8,0.0,8.3,6.9,4.1,59.0,31.2,997.4,1003.6,0.0,29.7,고산
2021-08-06,28.4,25.4,32.1,0.0,9.4,7.9,4.3,67.0,33.8,994.7,1001.4,0.0,32.1,고산
2021-08-07,27.6,25.9,31.2,0.0,7.7,5.9,3.8,77.0,34.1,994.4,1001.3,0.0,31.1,고산
2021-08-08,27.1,25.6,29.9,0.0,10.1,8.2,4.9,81.0,33.6,993.2,999.3,0.0,30.4,고산
2021-08-09,27.4,25.3,31.8,0.1,13.0,11.0,6.8,76.0,33.2,996.0,1001.3,0.0,31.1,고산
2021-08-10,27.5,25.1,30.4,0.0,9.3,8.7,4.0,67.0,32.1,1000.6,1006.4,0.0,32.5,고산
2021-08-11,25.8,21.6,30.1,39.4,9.4,6.4,3.3,69.0,32.1,1000.5,1007.2,0.0,28.2,고산
2021-08-12,25.8,23.7,28.4,1.8,7.9,7.1,3.1,87.0,32.2,1000.3,1006.3,0.0,27.8,고산
2021-08-13,23.9,22.8,26.3,34.3,12.7,8.6,4.0,87.0,28.7,996.2,1003.1,0.0,25.8,고산
